Ensembl Gene ID	Ensembl Transcript ID	dN	% Identity with respect to query gene	Mouse Ensembl Gene ID	dS
ENSG00000025434	ENST00000487913	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000531660	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000532630	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000407404	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000444396	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000457932	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000412937	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000449369	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000486991	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000419652	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000461778	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000441012	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000437276	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000525441	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000436029	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000467728	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000420369	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000405853	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000476086	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000530310	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000498548	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000473222	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000483882	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000527949	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000462051	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000494018	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000025434	ENST00000616973	0.05250	89	ENSMUSG00000002108	0.57500
ENSG00000112062	ENST00000229795	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000229794	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000468133	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000496250	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000491957	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000310795	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000474429	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000472333	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000490379	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000112062	ENST00000622903	0.00250	99	ENSMUSG00000053436	0.55220
ENSG00000125845	ENST00000378827	0.03880	91	ENSMUSG00000027358	0.53010
ENSG00000051341	ENST00000264233	0.15890	73	ENSMUSG00000034206	0.52530
ENSG00000051341	ENST00000474243	0.15890	73	ENSMUSG00000034206	0.52530
ENSG00000051341	ENST00000488282	0.15890	73	ENSMUSG00000034206	0.52530
ENSG00000051341	ENST00000621776	0.15890	73	ENSMUSG00000034206	0.52530
ENSG00000143437	ENST00000358595	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000471844	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000354396	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000515192	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000505755	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000510273	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000478972	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000512296	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000468970	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000497108	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000505979	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000143437	ENST00000504358	0.04210	92	ENSMUSG00000015522	0.33310
ENSG00000230257	ENST00000420058				
ENSG00000169689	ENST00000579520	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000584600	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000580435	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000306704	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000392359	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000584514	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000584347	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000577379	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000580090	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000583767	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000169689	ENST00000585091	0.12870	79	ENSMUSG00000025144	0.88280
ENSG00000171786	ENST00000302101	0.03340	92	ENSMUSG00000051251	0.69600
ENSG00000161202	ENST00000313143	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000435708	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000431765	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000462665	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000423300	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000478247	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000467873	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000161202	ENST00000478639	0.00430	99	ENSMUSG00000003233	0.57170
ENSG00000235568	ENST00000329021	0.48270	37	ENSMUSG00000058099	1.32550
ENSG00000235568	ENST00000355469	0.48270	37	ENSMUSG00000058099	1.32550
ENSG00000167986	ENST00000301764	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000451943	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000545894	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000540166	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000538470	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000539332	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000543658	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000535147	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000537877	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000414411	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000535967	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000539739	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000540784	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000538280	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000545930	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000535174	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000539712	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000541513	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000537120	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000543162	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000539426	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000535283	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000538129	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000542337	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000167986	ENST00000543627	0.00200	100	ENSMUSG00000024740	0.49350
ENSG00000144369	ENST00000304698	0.06010	88	ENSMUSG00000048388	0.46740
ENSG00000144369	ENST00000612606	0.06010	88	ENSMUSG00000048388	0.46740
ENSG00000014123	ENST00000461673	0.04910	91	ENSMUSG00000040359	0.51820
ENSG00000014123	ENST00000369278	0.04910	91	ENSMUSG00000040359	0.51820
ENSG00000161277	ENST00000292894				
ENSG00000161277	ENST00000522483				
ENSG00000161277	ENST00000607730				
ENSG00000161277	ENST00000524106				
ENSG00000121390	ENST00000497722	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000121390	ENST00000471658	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000121390	ENST00000492741	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000121390	ENST00000338910	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000121390	ENST00000427943	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000121390	ENST00000619300	0.00980	98	ENSMUSG00000021938	0.33340
ENSG00000137492	ENST00000529901	0.02500	95	ENSMUSG00000030753	0.52600
ENSG00000137492	ENST00000260045	0.02500	95	ENSMUSG00000030753	0.52600
ENSG00000137492	ENST00000528993	0.02500	95	ENSMUSG00000030753	0.52600
ENSG00000137492	ENST00000525277	0.02500	95	ENSMUSG00000030753	0.52600
ENSG00000137492	ENST00000531878	0.02500	95	ENSMUSG00000030753	0.52600
ENSG00000030419	ENST00000342002	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000434687	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000484040	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000374319	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000453575	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000412444	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000439848	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000374326	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000431520	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000433134	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000452786	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000442445	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000374327	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000413091	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000421754	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000457361	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000030419	ENST00000451136	0.00910	98	ENSMUSG00000025997	0.17830
ENSG00000198839	ENST00000361822	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000361946	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000421043	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000457808	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000425229	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000450657	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000198839	ENST00000421864	0.08520	86	ENSMUSG00000055917	0.75980
ENSG00000156127	ENST00000286639	0.02130	96	ENSMUSG00000034266	0.56820
ENSG00000156127	ENST00000555795	0.02130	96	ENSMUSG00000034266	0.56820
ENSG00000156127	ENST00000555504	0.02130	96	ENSMUSG00000034266	0.56820
ENSG00000107447	ENST00000371174	0.11770	81	ENSMUSG00000025014	0.69090
ENSG00000181894	ENST00000597186	0.13980	61	ENSMUSG00000057894	0.57180
ENSG00000181894	ENST00000598312	0.13980	61	ENSMUSG00000057894	0.57180
ENSG00000181894	ENST00000500161	0.13980	61	ENSMUSG00000057894	0.57180
ENSG00000181894	ENST00000601887	0.13980	61	ENSMUSG00000057894	0.57180
ENSG00000181894	ENST00000358067	0.13980	61	ENSMUSG00000057894	0.57180
ENSG00000142528	ENST00000598809	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000595661	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000391821	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000445728	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000601364	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000594968	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000599155	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000598802	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000142528	ENST00000270617	0.33690	51	ENSMUSG00000048012	0.77740
ENSG00000075407	ENST00000498773	0.40700	46	ENSMUSG00000060301	1.51540
ENSG00000075407	ENST00000361085	0.40700	46	ENSMUSG00000060301	1.51540
ENSG00000075407	ENST00000479469	0.40700	46	ENSMUSG00000060301	1.51540
ENSG00000075407	ENST00000477790	0.40700	46	ENSMUSG00000060301	1.51540
ENSG00000075407	ENST00000351773	0.40700	46	ENSMUSG00000060301	1.51540
ENSG00000100206	ENST00000216024	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000439567	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000478820	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000415483	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000464842	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000428462	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000100206	ENST00000616615	0.01460	97	ENSMUSG00000022429	0.36670
ENSG00000101076	ENST00000316673	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000609795	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000457232	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000609262	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000372920	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000443598	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000316099	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000415691	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000101076	ENST00000619550	0.01860	96	ENSMUSG00000017950	0.67120
ENSG00000258315	ENST00000546495	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000546760	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000549857	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000552402	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000439424	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000552775	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000550038	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000547747	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000258315	ENST00000547709	0.02770	94	ENSMUSG00000020831	0.30420
ENSG00000180884	ENST00000404801				
ENSG00000180884	ENST00000605484				
ENSG00000232810	ENST00000449264	0.11150	80	ENSMUSG00000024401	0.68100
ENSG00000058673	ENST00000466470				
ENSG00000058673	ENST00000432282				
ENSG00000058673	ENST00000453771				
ENSG00000058673	ENST00000461980				
ENSG00000058673	ENST00000367214				
ENSG00000058673	ENST00000492823				
ENSG00000058673	ENST00000367212				
ENSG00000058673	ENST00000332127				
ENSG00000058673	ENST00000495527				
ENSG00000058673	ENST00000367210				
ENSG00000058673	ENST00000480354				
ENSG00000058673	ENST00000488411				
ENSG00000058673	ENST00000545588				
ENSG00000197619	ENST00000602063				
ENSG00000197619	ENST00000594083				
ENSG00000197619	ENST00000599177				
ENSG00000197619	ENST00000376716				
ENSG00000197619	ENST00000391795				
ENSG00000197619	ENST00000598071				
ENSG00000197619	ENST00000593650				
ENSG00000197619	ENST00000599115				
ENSG00000197619	ENST00000601178				
ENSG00000197619	ENST00000597747				
ENSG00000197619	ENST00000599631				
ENSG00000197619	ENST00000597905				
ENSG00000197619	ENST00000595114				
ENSG00000197619	ENST00000618487				
ENSG00000197619	ENST00000618049				
ENSG00000170370	ENST00000553456	0.00000	100	ENSMUSG00000043969	0.32850
ENSG00000170370	ENST00000616794	0.00000	100	ENSMUSG00000043969	0.32850
ENSG00000170370	ENST00000546446	0.00000	100	ENSMUSG00000043969	0.32850
ENSG00000170370	ENST00000442245	0.00000	100	ENSMUSG00000043969	0.32850
ENSG00000122691	ENST00000443687	0.01330	97	ENSMUSG00000035799	0.59400
ENSG00000122691	ENST00000354571	0.01330	97	ENSMUSG00000035799	0.59400
ENSG00000122691	ENST00000242261	0.01330	97	ENSMUSG00000035799	0.59400
ENSG00000136244	ENST00000404625	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000426291	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000401651	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000485300	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000407492	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000401630	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000406575	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000464710	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000136244	ENST00000258743	0.59110	41	ENSMUSG00000025746	0.65760
ENSG00000070444	ENST00000174618	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000575374	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000572892	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000571232	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000573384	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000575394	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000575402	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000574559	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000070444	ENST00000571836	0.03010	94	ENSMUSG00000000282	0.37550
ENSG00000196247	ENST00000360117	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000360117	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000360117	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000196247	ENST00000344930	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000344930	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000344930	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000196247	ENST00000395391	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000395391	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000395391	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000196247	ENST00000613690	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000613690	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000613690	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000196247	ENST00000620827	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000620827	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000620827	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000196247	ENST00000423627	0.35700	37	ENSMUSG00000057396	1.13160
ENSG00000196247	ENST00000423627	0.29450	43	ENSMUSG00000048280	1.26530
ENSG00000196247	ENST00000423627	0.30200	41	ENSMUSG00000055480	1.31520
ENSG00000118515	ENST00000367858	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000474427	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000413996	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000477460	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000237305	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000367855	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000367857	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000528577	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000475719	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000531782	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000473704	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000525877	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000489458	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000524764	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000475882	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000534658	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000490149	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000524387	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000531575	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000532021	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000532856	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000461976	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000530421	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000525700	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000472859	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000484353	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000485771	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000460769	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000524929	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000118515	ENST00000533224	0.02680	94	ENSMUSG00000019970	0.53500
ENSG00000109339	ENST00000395169	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000395157	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000359221	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000310816	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000361569	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000508262	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000395160	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000395166	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000515400	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000489368	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000472236	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000468020	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000479377	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000486985	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000513839	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000430389	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000512017	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000475679	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000512564	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000511167	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000511328	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000509464	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000506773	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000512689	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000502302	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000503911	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000513186	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000505356	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000504397	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000506385	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000514856	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000512046	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000515650	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000395161	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000109339	ENST00000449047	0.00200	100	ENSMUSG00000046709	0.41640
ENSG00000179772	ENST00000375978	0.13920	75	ENSMUSG00000074676	0.75840
ENSG00000121481	ENST00000367510	0.00130	100	ENSMUSG00000026484	0.43100
ENSG00000121481	ENST00000367509	0.00130	100	ENSMUSG00000026484	0.43100
ENSG00000121481	ENST00000498201	0.00130	100	ENSMUSG00000026484	0.43100
ENSG00000121481	ENST00000453650	0.00130	100	ENSMUSG00000026484	0.43100
ENSG00000164736	ENST00000297316	0.06960	85	ENSMUSG00000025902	1.08280
ENSG00000126561	ENST00000345506	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000590949	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000546010	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000590726	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000469124	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000444283	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000588868	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000478897	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000479417	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000468096	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000591556	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000126561	ENST00000587646	0.01630	96	ENSMUSG00000004043	0.67460
ENSG00000122145	ENST00000373296	0.16660	72	ENSMUSG00000031241	0.40060
ENSG00000122145	ENST00000476373	0.16660	72	ENSMUSG00000031241	0.40060
ENSG00000122145	ENST00000373294	0.16660	72	ENSMUSG00000031241	0.40060
ENSG00000122145	ENST00000373291	0.16660	72	ENSMUSG00000031241	0.40060
ENSG00000144554	ENST00000287647	0.16400	73	ENSMUSG00000034023	0.49960
ENSG00000144554	ENST00000435522	0.16400	73	ENSMUSG00000034023	0.49960
ENSG00000144554	ENST00000419585	0.16400	73	ENSMUSG00000034023	0.49960
ENSG00000144554	ENST00000431693	0.16400	73	ENSMUSG00000034023	0.49960
ENSG00000144554	ENST00000438741	0.16400	73	ENSMUSG00000034023	0.49960
