Ensembl Gene ID	Ensembl Transcript ID	dN	dS	Chromosome Name	Chimpanzee Ensembl Gene ID	% Identity with respect to query gene
ENSG00000029153	ENST00000457040	0.00140	0.00610	12	ENSPTRG00000004788	100
ENSG00000029153	ENST00000539558	0.00140	0.00610	12	ENSPTRG00000004788	100
ENSG00000029153	ENST00000542388	0.00140	0.00610	12	ENSPTRG00000004788	100
ENSG00000278570	ENST00000621736	0.00750	0.01100	15	ENSPTRG00000007242	98
ENSG00000278570	ENST00000617575	0.00750	0.01100	15	ENSPTRG00000007242	98
ENSG00000278570	ENST00000621098	0.00750	0.01100	15	ENSPTRG00000007242	98
ENSG00000278570	ENST00000563709	0.00750	0.01100	15	ENSPTRG00000007242	98
ENSG00000171425	ENST00000587252	0.03190	0.04400	19	ENSPTRG00000033802	94
ENSG00000171425	ENST00000585995	0.03190	0.04400	19	ENSPTRG00000033802	94
ENSG00000171425	ENST00000270451	0.03190	0.04400	19	ENSPTRG00000033802	94
ENSG00000171425	ENST00000588537	0.03190	0.04400	19	ENSPTRG00000033802	94
ENSG00000174371	ENST00000519225	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000366548	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000423131	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000523590	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000518483	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000437497	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000450748	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000493702	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000469419	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000521202	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000518741	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000174371	ENST00000348581	0.00510	0.00810	1	ENSPTRG00000002167	99
ENSG00000123200	ENST00000242848	0.00060	0.01040	13	ENSPTRG00000005851	100
ENSG00000123200	ENST00000282007	0.00060	0.01040	13	ENSPTRG00000005851	100
ENSG00000123200	ENST00000470308	0.00060	0.01040	13	ENSPTRG00000005851	100
ENSG00000123200	ENST00000464597	0.00060	0.01040	13	ENSPTRG00000005851	100
ENSG00000123200	ENST00000428921	0.00060	0.01040	13	ENSPTRG00000005851	100
ENSG00000173875	ENST00000343325	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000173875	ENST00000446165	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000173875	ENST00000597691	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000173875	ENST00000598225	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000173875	ENST00000600752	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000173875	ENST00000498389	0.00000	0.01000	19	ENSPTRG00000010521	96
ENSG00000115993	ENST00000332624	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000115993	ENST00000430254	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000115993	ENST00000486291	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000115993	ENST00000451703	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000115993	ENST00000440597	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000115993	ENST00000620184	0.00370	0.01520	2	ENSPTRG00000012804	99
ENSG00000160917	ENST00000436336	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000451876	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000292476	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000430038	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000441580	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000412686	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000484112	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000452047	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000471455	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000440514	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000482251	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000465132	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000160917	ENST00000469897	0.00170	0.00940	7	ENSPTRG00000019453	100
ENSG00000184481	ENST00000374259	0.00200	0.01330	X	ENSPTRG00000022004	97
ENSG00000184481	ENST00000466874	0.00200	0.01330	X	ENSPTRG00000022004	97
ENSG00000184481	ENST00000341558	0.00200	0.01330	X	ENSPTRG00000022004	97
ENSG00000184481	ENST00000464598	0.00200	0.01330	X	ENSPTRG00000022004	97
ENSG00000172748	ENST00000521145	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000523418	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000308811	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000523162	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000522866	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000518414	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000521270	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000518320	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000521238	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000523333	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000320552	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000172748	ENST00000398612	0.00450	0.01560	8	ENSPTRG00000019931	99
ENSG00000213015	ENST00000592881	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000213015	ENST00000325333	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000213015	ENST00000590190	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000213015	ENST00000543039	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000213015	ENST00000592461	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000213015	ENST00000545125	0.00000	0.00000	19	ENSPTRG00000011521	100
ENSG00000077092	ENST00000383772	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000437042	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000330688	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000489694	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000480001	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000462272	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000479097	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000077092	ENST00000458646	0.00000	0.01150	3	ENSPTRG00000014698	100
ENSG00000175787	ENST00000395395	0.00750	0.00860	9	ENSPTRG00000021131	98
ENSG00000175787	ENST00000492115	0.00750	0.00860	9	ENSPTRG00000021131	98
ENSG00000175787	ENST00000340911	0.00750	0.00860	9	ENSPTRG00000021131	98
ENSG00000175787	ENST00000481550	0.00750	0.00860	9	ENSPTRG00000021131	98
ENSG00000175787	ENST00000480716	0.00750	0.00860	9	ENSPTRG00000021131	98
ENSG00000159140	ENST00000356577	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000475072	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000381692	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000300278	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000455528	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000381679	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000492229	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000436227	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000421541	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000429093	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000474355	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000457208	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000467616	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000484294	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000473102	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000470533	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000478183	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000465834	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000477419	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000159140	ENST00000491794	0.00330	0.00920	21	ENSPTRG00000013872	99
ENSG00000102984	ENST00000568961	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000566987	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000446827	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000564134	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000565601	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000562808	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000568666	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000563827	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000565516	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000562797	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000563878	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000562985	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000564943	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000569186	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000565843	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000568322	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000562677	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000561700	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000313565	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000425432	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000102984	ENST00000611294	0.00000	0.02420	16	ENSPTRG00000008328	100
ENSG00000142409	ENST00000610935			19		
ENSG00000142409	ENST00000586787			19		
ENSG00000142409	ENST00000587279			19		
ENSG00000142065	ENST00000270001	0.00260	0.00710	19	ENSPTRG00000010893	99
ENSG00000142065	ENST00000589280	0.00260	0.00710	19	ENSPTRG00000010893	99
ENSG00000170396	ENST00000302277	0.00530	0.01300	2	ENSPTRG00000012712	99
ENSG00000170396	ENST00000613975	0.00530	0.01300	2	ENSPTRG00000012712	99
ENSG00000232237	ENST00000449188			1		
ENSG00000232237	ENST00000458416			1		
ENSG00000090447	ENST00000575672	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000204517	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000575320	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000574639	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000573476	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000575300	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000090447	ENST00000572393	0.00370	0.01970	16	ENSPTRG00000007713	95
ENSG00000178804	ENST00000324382	0.00670	0.03210	3	ENSPTRG00000015380	99
ENSG00000178804	ENST00000503977	0.00670	0.03210	3	ENSPTRG00000015380	99
ENSG00000169953	ENST00000344884	0.23350	0.29410	Y	ENSPTRG00000028817	63
ENSG00000169953	ENST00000344884	0.38890	0.55460	Y	ENSPTRG00000022495	29
ENSG00000169953	ENST00000491902	0.23350	0.29410	Y	ENSPTRG00000028817	63
ENSG00000169953	ENST00000491902	0.38890	0.55460	Y	ENSPTRG00000022495	29
ENSG00000169953	ENST00000382852	0.23350	0.29410	Y	ENSPTRG00000028817	63
ENSG00000169953	ENST00000382852	0.38890	0.55460	Y	ENSPTRG00000022495	29
ENSG00000169953	ENST00000304790	0.23350	0.29410	Y	ENSPTRG00000028817	63
ENSG00000169953	ENST00000304790	0.38890	0.55460	Y	ENSPTRG00000022495	29
ENSG00000169953	ENST00000505047	0.23350	0.29410	Y	ENSPTRG00000028817	63
ENSG00000169953	ENST00000505047	0.38890	0.55460	Y	ENSPTRG00000022495	29
ENSG00000184939	ENST00000576305	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000569109	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000571382	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000570884	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000570495	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000563169	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000564323	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000562156	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000573685	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000566573	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000564558	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000571809	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000576805	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000569323	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000573161	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000573113	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000571720	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000398253	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000184939	ENST00000611381	0.00340	0.00230	16	ENSPTRG00000042517	99
ENSG00000172216	ENST00000303004	0.15570	0.74440	20	ENSPTRG00000041263	56
ENSG00000102189	ENST00000322349	0.00140	0.00460	12	ENSPTRG00000005295	100
ENSG00000102189	ENST00000418984	0.00140	0.00460	12	ENSPTRG00000005295	100
ENSG00000102189	ENST00000549790	0.00140	0.00460	12	ENSPTRG00000005295	100
ENSG00000102189	ENST00000547833	0.00140	0.00460	12	ENSPTRG00000005295	100
ENSG00000102189	ENST00000553019	0.00140	0.00460	12	ENSPTRG00000005295	100
ENSG00000176700	ENST00000348993			15		
ENSG00000176700	ENST00000427525			15		
ENSG00000176700	ENST00000558612			15		
ENSG00000176700	ENST00000530891			15		
ENSG00000176700	ENST00000560416			15		
ENSG00000176700	ENST00000541103			15		
ENSG00000176700	ENST00000560678			15		
ENSG00000176700	ENST00000560543			15		
ENSG00000176700	ENST00000558508			15		
ENSG00000187079	ENST00000527636	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000527376	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000527575	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000525312	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000526600	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000361985	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000187079	ENST00000334310	0.00000	0.00470	11	ENSPTRG00000039896	96
ENSG00000011332	ENST00000420980	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000416611	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000418517	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000414789	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000355526	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000473716	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000456296	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000472656	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000471976	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000494031	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000488378	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000438060	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000475938	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000438365	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000586624	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000412732	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000011332	ENST00000614244	0.00150	0.01280	19	ENSPTRG00000023510	74
ENSG00000186918	ENST00000344423	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000520535	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000523202	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000523095	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000517372	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000521912	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000520290	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000521185	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000522795	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000517459	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000186918	ENST00000519730	0.00190	0.02290	8	ENSPTRG00000020119	100
ENSG00000185278	ENST00000367704	0.00000	0.00580	1	ENSPTRG00000001700	100
ENSG00000185278	ENST00000367702	0.00000	0.00580	1	ENSPTRG00000001700	100
ENSG00000185278	ENST00000367701	0.00000	0.00580	1	ENSPTRG00000001700	100
ENSG00000185278	ENST00000427304	0.00000	0.00580	1	ENSPTRG00000001700	100
ENSG00000185278	ENST00000432989	0.00000	0.00580	1	ENSPTRG00000001700	100
ENSG00000166402	ENST00000534099	0.00170	0.01030	11	ENSPTRG00000003327	100
ENSG00000166402	ENST00000305253	0.00170	0.01030	11	ENSPTRG00000003327	100
ENSG00000166402	ENST00000299506	0.00170	0.01030	11	ENSPTRG00000003327	100
ENSG00000197937	ENST00000601804	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000334197	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000601469	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000597183	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000595967	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000595710	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000599096	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000197937	ENST00000452676	0.00550	0.00760	19	ENSPTRG00000011418	99
ENSG00000159256	ENST00000492336	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000400485	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000487909	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000485933	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000485299	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000484028	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000546482	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000549948	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000551788	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000551367	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000552581	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000159256	ENST00000547657	0.00140	0.00590	21	ENSPTRG00000013890	100
ENSG00000120738	ENST00000239938			5		
ENSG00000273706	ENST00000619297	0.01780	0.06300	17	ENSPTRG00000009050	97
ENSG00000273706	ENST00000614239	0.01780	0.06300	17	ENSPTRG00000009050	97
ENSG00000273706	ENST00000619939	0.01780	0.06300	17	ENSPTRG00000009050	97
ENSG00000273706	ENST00000616237	0.01780	0.06300	17	ENSPTRG00000009050	97
ENSG00000273706	ENST00000621767	0.01780	0.06300	17	ENSPTRG00000009050	97
ENSG00000119401	ENST00000373983	0.00070	0.00860	9	ENSPTRG00000021298	100
ENSG00000119401	ENST00000411410	0.00070	0.00860	9	ENSPTRG00000021298	100
ENSG00000119401	ENST00000450136	0.00070	0.00860	9	ENSPTRG00000021298	100
ENSG00000263001	ENST00000613513	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000573035	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000614986	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000621734	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000620879	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000443166	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000432143	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000490431	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000484840	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000491325	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000620631	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000615596	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000621640	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000462915	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000438130	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000473333	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000476035	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000482232	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000464471	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000621040	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000263001	ENST00000614048	0.00000	0.01330	7	ENSPTRG00000019293	100
ENSG00000123933	ENST00000337190	0.00000	0.01020	4	ENSPTRG00000015844	75
ENSG00000123933	ENST00000513372	0.00000	0.01020	4	ENSPTRG00000015844	75
ENSG00000123933	ENST00000513380	0.00000	0.01020	4	ENSPTRG00000015844	75
ENSG00000123933	ENST00000515378	0.00000	0.01020	4	ENSPTRG00000015844	75
ENSG00000123933	ENST00000510822	0.00000	0.01020	4	ENSPTRG00000015844	75
ENSG00000115593	ENST00000419482	0.00200	0.01700	2	ENSPTRG00000012168	88
ENSG00000115593	ENST00000444564	0.00200	0.01700	2	ENSPTRG00000012168	88
ENSG00000115593	ENST00000438570	0.00200	0.01700	2	ENSPTRG00000012168	88
ENSG00000115593	ENST00000468008	0.00200	0.01700	2	ENSPTRG00000012168	88
ENSG00000158290	ENST00000371322	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000336592	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000404115	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000497616	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000371323	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000467641	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000158290	ENST00000486604	0.00000	0.00460	X	ENSPTRG00000022240	92
ENSG00000141646	ENST00000588860	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000398417	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000589076	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000590061	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000591914	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000592911	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000589941	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000588745	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000592186	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000589706	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000585448	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000591126	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000611848	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000590499	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000593223	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000586253	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000141646	ENST00000342988	0.00000	0.00770	18	ENSPTRG00000010028	100
ENSG00000198963	ENST00000376896	0.00310	0.02330	9	ENSPTRG00000021025	100
ENSG00000198963	ENST00000396204	0.00310	0.02330	9	ENSPTRG00000021025	100
ENSG00000102302	ENST00000375135	0.00560	0.01180	X	ENSPTRG00000021939	99
ENSG00000107201	ENST00000379868	0.00000	0.01340	9	ENSPTRG00000020844	100
ENSG00000107201	ENST00000379883	0.00000	0.01340	9	ENSPTRG00000020844	100
ENSG00000168496	ENST00000305885	0.00000	0.00300	11	ENSPTRG00000003751	100
ENSG00000168496	ENST00000535723	0.00000	0.00300	11	ENSPTRG00000003751	100
ENSG00000168496	ENST00000535307	0.00000	0.00300	11	ENSPTRG00000003751	100
ENSG00000196781	ENST00000376499	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000196781	ENST00000376484	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000196781	ENST00000491534	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000196781	ENST00000464999	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000196781	ENST00000418319	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000196781	ENST00000376463	0.00190	0.01440	9	ENSPTRG00000021048	100
